Mass,LogZ,LogLifetime
0.7,-4.00000135601498,11
0.7,-3.97826960281028,11
0.7,-3.94828168227714,11
0.7,-3.91829462528621,11
0.7,-3.90829914206188,11
0.7,-3.87831333319819,11
0.7,-3.84832853876008,11
0.7,-3.81834483122236,11
0.7,-3.80835051684106,11
0.7,-3.77836838023438,11
0.7,-3.74838752038975,11
0.7,-3.71840802849959,11
0.7,-3.70841518521583,11
0.7,-3.67843767042756,11
0.7,-3.64846176247406,11
0.7,-3.61848757608379,11
0.7,-3.60849658418641,11
0.7,-3.57852488589625,11
0.7,-3.54855520967794,11
0.7,-3.51858769984574,11
0.7,-3.50859903773045,11
0.7,-3.47863465876764,11
0.7,-3.44867282415438,11
0.7,-3.41871371538109,11
0.7,-3.40872798474307,11
0.7,-3.37877281518386,11
0.7,-3.34882084673124,11
0.7,-3.3188723075666,11
0.7,-3.30889026499398,11
0.7,-3.27894668133759,11
0.7,-3.24900712440638,11
0.7,-3.21907188098666,11
0.7,-3.20909447754128,11
0.7,-3.17916546692999,11
0.7,-3.14924152055428,11
0.7,-3.11932299870229,11
0.7,-3.10935142944407,11
0.7,-3.07944074504431,11
0.7,-3.04953642805274,11
0.7,-3.01963893085271,11
0.7,-3.00967469670604,11
0.7,-2.97978705173959,11
0.7,-2.94990741007618,11
0.7,-2.92003633934892,11
0.7,-2.91008132422962,11
0.7,-2.88022263375194,11
0.7,-2.85037399862145,11
0.7,-2.82053613047291,11
0.7,-2.81059269719211,11
0.7,-2.78077037855155,11
0.7,-2.75096068691431,11
0.7,-2.72116451348845,11
0.7,-2.71123562261375,11
0.7,-2.68145896754944,11
0.7,-2.65169815855285,11
0.7,-2.62195431020923,11
0.7,-2.612043666764,11
0.7,-2.58232430020291,11
0.7,-2.55262480322838,11
0.7,-2.52294656742231,11
0.7,-2.51305880097737,11
0.7,-2.48341124356003,11
0.7,-2.45378857542844,11
0.7,-2.42419253029141,11
0.7,-2.41433341453699,11
0.7,-2.38477576735624,11
0.7,-2.35524925742611,11
0.7,-2.32575603890718,11
0.7,-2.31593275699521,11
0.7,-2.2864875273396,11
0.7,-2.25708118902025,11
0.7,-2.22771640961662,11
0.7,-2.21793787112826,11
0.7,-2.18863295618063,11
0.7,-2.15937652063046,11
0.7,-2.13017185392102,11
0.7,-2.12044906777893,11
0.7,-2.09131890772656,11
0.7,-2.06224902853003,11
0.7,-2.03324346505566,11
0.7,-2.02358996939386,11
0.7,-1.99467687011307,11
0.7,-1.96583849417013,11
0.7,-1.93707975809983,11
0.7,-1.92751210212047,11
0.7,-1.89886770763868,11
0.7,-1.87031558428155,11
0.7,-1.84186167349766,11
0.7,-1.83239993655299,11
0.7,-1.8040867993814,11
0.7,-1.77588706325707,11
0.7,-1.74780783432957,11
0.7,-1.73847615265344,11
0.7,-1.71056930221695,11
0.7,-1.68280101229239,11
0.7,-1.65517967313705,11
0.7,-1.6460067238511,11
0.7,-1.61859506711142,11
0.7,-1.5913515124868,11
0.7,-1.56428580849403,11
0.7,-1.55530517372004,11
0.7,-1.52849247860539,11
0.7,-1.50188197425286,11
0.7,-1.47548476298071,11
0.7,-1.46673506617436,11
0.7,-1.44064018560277,11
0.7,-1.41478598871341,11
0.7,-1.38918480834161,11
0.7,-1.38070948599431,11
0.7,-1.35546539785297,11
0.7,-1.33050430230305,11
0.7,-1.30583947875825,11
0.7,-1.29768603407195,11
0.7,-1.27343723579762,11
0.7,-1.24951638848469,11
0.7,-1.2259372401877,11
0.7,-1.22184704654877,11
0.706995225335114,-4.00000135601498,11
0.706995225335114,-3.97826960281028,11
0.706995225335114,-3.94828168227714,11
0.706995225335114,-3.91829462528621,11
0.706995225335114,-3.90829914206188,11
0.706995225335114,-3.87831333319819,11
0.706995225335114,-3.84832853876008,11
0.706995225335114,-3.81834483122236,11
0.706995225335114,-3.80835051684106,11
0.706995225335114,-3.77836838023438,11
0.706995225335114,-3.74838752038975,11
0.706995225335114,-3.71840802849959,11
0.706995225335114,-3.70841518521583,11
0.706995225335114,-3.67843767042756,11
0.706995225335114,-3.64846176247406,11
0.706995225335114,-3.61848757608379,11
0.706995225335114,-3.60849658418641,11
0.706995225335114,-3.57852488589625,11
0.706995225335114,-3.54855520967794,11
0.706995225335114,-3.51858769984574,11
0.706995225335114,-3.50859903773045,11
0.706995225335114,-3.47863465876764,11
0.706995225335114,-3.44867282415438,11
0.706995225335114,-3.41871371538109,11
0.706995225335114,-3.40872798474307,11
0.706995225335114,-3.37877281518386,11
0.706995225335114,-3.34882084673124,11
0.706995225335114,-3.3188723075666,11
0.706995225335114,-3.30889026499398,11
0.706995225335114,-3.27894668133759,11
0.706995225335114,-3.24900712440638,11
0.706995225335114,-3.21907188098666,11
0.706995225335114,-3.20909447754128,11
0.706995225335114,-3.17916546692999,11
0.706995225335114,-3.14924152055428,11
0.706995225335114,-3.11932299870229,11
0.706995225335114,-3.10935142944407,11
0.706995225335114,-3.07944074504431,11
0.706995225335114,-3.04953642805274,11
0.706995225335114,-3.01963893085271,11
0.706995225335114,-3.00967469670604,11
0.706995225335114,-2.97978705173959,11
0.706995225335114,-2.94990741007618,11
0.706995225335114,-2.92003633934892,11
0.706995225335114,-2.91008132422962,11
0.706995225335114,-2.88022263375194,11
0.706995225335114,-2.85037399862145,11
0.706995225335114,-2.82053613047291,11
0.706995225335114,-2.81059269719211,11
0.706995225335114,-2.78077037855155,11
0.706995225335114,-2.75096068691431,11
0.706995225335114,-2.72116451348845,11
0.706995225335114,-2.71123562261375,11
0.706995225335114,-2.68145896754944,11
0.706995225335114,-2.65169815855285,11
0.706995225335114,-2.62195431020923,11
0.706995225335114,-2.612043666764,11
0.706995225335114,-2.58232430020291,11
0.706995225335114,-2.55262480322838,11
0.706995225335114,-2.52294656742231,11
0.706995225335114,-2.51305880097737,11
0.706995225335114,-2.48341124356003,11
0.706995225335114,-2.45378857542844,11
0.706995225335114,-2.42419253029141,11
0.706995225335114,-2.41433341453699,11
0.706995225335114,-2.38477576735624,11
0.706995225335114,-2.35524925742611,11
0.706995225335114,-2.32575603890718,11
0.706995225335114,-2.31593275699521,11
0.706995225335114,-2.2864875273396,11
0.706995225335114,-2.25708118902025,11
0.706995225335114,-2.22771640961662,11
0.706995225335114,-2.21793787112826,11
0.706995225335114,-2.18863295618063,11
0.706995225335114,-2.15937652063046,11
0.706995225335114,-2.13017185392102,11
0.706995225335114,-2.12044906777893,11
0.706995225335114,-2.09131890772656,11
0.706995225335114,-2.06224902853003,11
0.706995225335114,-2.03324346505566,11
0.706995225335114,-2.02358996939386,11
0.706995225335114,-1.99467687011307,11
0.706995225335114,-1.96583849417013,11
0.706995225335114,-1.93707975809983,11
0.706995225335114,-1.92751210212047,11
0.706995225335114,-1.89886770763868,11
0.706995225335114,-1.87031558428155,11
0.706995225335114,-1.84186167349766,11
0.706995225335114,-1.83239993655299,11
0.706995225335114,-1.8040867993814,11
0.706995225335114,-1.77588706325707,11
0.706995225335114,-1.74780783432957,11
0.706995225335114,-1.73847615265344,11
0.706995225335114,-1.71056930221695,11
0.706995225335114,-1.68280101229239,11
0.706995225335114,-1.65517967313705,11
0.706995225335114,-1.6460067238511,11
0.706995225335114,-1.61859506711142,11
0.706995225335114,-1.5913515124868,11
0.706995225335114,-1.56428580849403,11
0.706995225335114,-1.55530517372004,11
0.706995225335114,-1.52849247860539,11
0.706995225335114,-1.50188197425286,11
0.706995225335114,-1.47548476298071,11
0.706995225335114,-1.46673506617436,11
0.706995225335114,-1.44064018560277,11
0.706995225335114,-1.41478598871341,11
0.706995225335114,-1.38918480834161,11
0.706995225335114,-1.38070948599431,11
0.706995225335114,-1.35546539785297,11
0.706995225335114,-1.33050430230305,11
0.706995225335114,-1.30583947875825,11
0.706995225335114,-1.29768603407195,11
0.706995225335114,-1.27343723579762,11
0.706995225335114,-1.24951638848469,11
0.706995225335114,-1.2259372401877,11
0.706995225335114,-1.22184704654877,11
0.714060355209498,-4.00000135601498,11
0.714060355209498,-3.97826960281028,11
0.714060355209498,-3.94828168227714,11
0.714060355209498,-3.91829462528621,11
0.714060355209498,-3.90829914206188,11
0.714060355209498,-3.87831333319819,11
0.714060355209498,-3.84832853876008,11
0.714060355209498,-3.81834483122236,11
0.714060355209498,-3.80835051684106,11
0.714060355209498,-3.77836838023438,11
0.714060355209498,-3.74838752038975,11
0.714060355209498,-3.71840802849959,11
0.714060355209498,-3.70841518521583,11
0.714060355209498,-3.67843767042756,11
0.714060355209498,-3.64846176247406,11
0.714060355209498,-3.61848757608379,11
0.714060355209498,-3.60849658418641,11
0.714060355209498,-3.57852488589625,11
0.714060355209498,-3.54855520967794,11
0.714060355209498,-3.51858769984574,11
0.714060355209498,-3.50859903773045,11
0.714060355209498,-3.47863465876764,11
0.714060355209498,-3.44867282415438,11
0.714060355209498,-3.41871371538109,11
0.714060355209498,-3.40872798474307,11
0.714060355209498,-3.37877281518386,11
0.714060355209498,-3.34882084673124,11
0.714060355209498,-3.3188723075666,11
0.714060355209498,-3.30889026499398,11
0.714060355209498,-3.27894668133759,11
0.714060355209498,-3.24900712440638,11
0.714060355209498,-3.21907188098666,11
0.714060355209498,-3.20909447754128,11
0.714060355209498,-3.17916546692999,11
0.714060355209498,-3.14924152055428,11
0.714060355209498,-3.11932299870229,11
0.714060355209498,-3.10935142944407,11
0.714060355209498,-3.07944074504431,11
0.714060355209498,-3.04953642805274,11
0.714060355209498,-3.01963893085271,11
0.714060355209498,-3.00967469670604,11
0.714060355209498,-2.97978705173959,11
0.714060355209498,-2.94990741007618,11
0.714060355209498,-2.92003633934892,11
0.714060355209498,-2.91008132422962,11
0.714060355209498,-2.88022263375194,11
0.714060355209498,-2.85037399862145,11
0.714060355209498,-2.82053613047291,11
0.714060355209498,-2.81059269719211,11
0.714060355209498,-2.78077037855155,11
0.714060355209498,-2.75096068691431,11
0.714060355209498,-2.72116451348845,11
0.714060355209498,-2.71123562261375,11
0.714060355209498,-2.68145896754944,11
0.714060355209498,-2.65169815855285,11
0.714060355209498,-2.62195431020923,11
0.714060355209498,-2.612043666764,11
0.714060355209498,-2.58232430020291,11
0.714060355209498,-2.55262480322838,11
0.714060355209498,-2.52294656742231,11
0.714060355209498,-2.51305880097737,11
0.714060355209498,-2.48341124356003,11
0.714060355209498,-2.45378857542844,11
0.714060355209498,-2.42419253029141,11
0.714060355209498,-2.41433341453699,11
0.714060355209498,-2.38477576735624,11
0.714060355209498,-2.35524925742611,11
0.714060355209498,-2.32575603890718,11
0.714060355209498,-2.31593275699521,11
0.714060355209498,-2.2864875273396,11
0.714060355209498,-2.25708118902025,11
0.714060355209498,-2.22771640961662,11
0.714060355209498,-2.21793787112826,11
0.714060355209498,-2.18863295618063,11
0.714060355209498,-2.15937652063046,11
0.714060355209498,-2.13017185392102,11
0.714060355209498,-2.12044906777893,11
0.714060355209498,-2.09131890772656,11
0.714060355209498,-2.06224902853003,11
0.714060355209498,-2.03324346505566,11
0.714060355209498,-2.02358996939386,11
0.714060355209498,-1.99467687011307,11
0.714060355209498,-1.96583849417013,11
0.714060355209498,-1.93707975809983,11
0.714060355209498,-1.92751210212047,11
0.714060355209498,-1.89886770763868,11
0.714060355209498,-1.87031558428155,11
0.714060355209498,-1.84186167349766,11
0.714060355209498,-1.83239993655299,11
0.714060355209498,-1.8040867993814,11
0.714060355209498,-1.77588706325707,11
0.714060355209498,-1.74780783432957,11
0.714060355209498,-1.73847615265344,11
0.714060355209498,-1.71056930221695,11
0.714060355209498,-1.68280101229239,11
0.714060355209498,-1.65517967313705,11
0.714060355209498,-1.6460067238511,11
0.714060355209498,-1.61859506711142,11
0.714060355209498,-1.5913515124868,11
0.714060355209498,-1.56428580849403,11
0.714060355209498,-1.55530517372004,11
0.714060355209498,-1.52849247860539,11
0.714060355209498,-1.50188197425286,11
0.714060355209498,-1.47548476298071,11
0.714060355209498,-1.46673506617436,11
0.714060355209498,-1.44064018560277,11
0.714060355209498,-1.41478598871341,11
0.714060355209498,-1.38918480834161,11
0.714060355209498,-1.38070948599431,11
0.714060355209498,-1.35546539785297,11
0.714060355209498,-1.33050430230305,11
0.714060355209498,-1.30583947875825,11
0.714060355209498,-1.29768603407195,11
0.714060355209498,-1.27343723579762,11
0.714060355209498,-1.24951638848469,11
0.714060355209498,-1.2259372401877,11
0.714060355209498,-1.22184704654877,11
0.721196088191729,-4.00000135601498,11
0.721196088191729,-3.97826960281028,11
0.721196088191729,-3.94828168227714,11
0.721196088191729,-3.91829462528621,11
0.721196088191729,-3.90829914206188,11
0.721196088191729,-3.87831333319819,11
0.721196088191729,-3.84832853876008,11
0.721196088191729,-3.81834483122236,11
0.721196088191729,-3.80835051684106,11
0.721196088191729,-3.77836838023438,11
0.721196088191729,-3.74838752038975,11
0.721196088191729,-3.71840802849959,11
0.721196088191729,-3.70841518521583,11
0.721196088191729,-3.67843767042756,11
0.721196088191729,-3.64846176247406,11
0.721196088191729,-3.61848757608379,11
0.721196088191729,-3.60849658418641,11
0.721196088191729,-3.57852488589625,11
0.721196088191729,-3.54855520967794,11
0.721196088191729,-3.51858769984574,11
0.721196088191729,-3.50859903773045,11
0.721196088191729,-3.47863465876764,11
0.721196088191729,-3.44867282415438,11
0.721196088191729,-3.41871371538109,11
0.721196088191729,-3.40872798474307,11
0.721196088191729,-3.37877281518386,11
0.721196088191729,-3.34882084673124,11
0.721196088191729,-3.3188723075666,11
0.721196088191729,-3.30889026499398,11
0.721196088191729,-3.27894668133759,11
0.721196088191729,-3.24900712440638,11
0.721196088191729,-3.21907188098666,11
0.721196088191729,-3.20909447754128,11
0.721196088191729,-3.17916546692999,11
0.721196088191729,-3.14924152055428,11
0.721196088191729,-3.11932299870229,11
0.721196088191729,-3.10935142944407,11
0.721196088191729,-3.07944074504431,11
0.721196088191729,-3.04953642805274,11
0.721196088191729,-3.01963893085271,11
0.721196088191729,-3.00967469670604,11
0.721196088191729,-2.97978705173959,11
0.721196088191729,-2.94990741007618,11
0.721196088191729,-2.92003633934892,11
0.721196088191729,-2.91008132422962,11
0.721196088191729,-2.88022263375194,11
0.721196088191729,-2.85037399862145,11
0.721196088191729,-2.82053613047291,11
0.721196088191729,-2.81059269719211,11
0.721196088191729,-2.78077037855155,11
0.721196088191729,-2.75096068691431,11
0.721196088191729,-2.72116451348845,11
0.721196088191729,-2.71123562261375,11
0.721196088191729,-2.68145896754944,11
0.721196088191729,-2.65169815855285,11
0.721196088191729,-2.62195431020923,11
0.721196088191729,-2.612043666764,11
0.721196088191729,-2.58232430020291,11
0.721196088191729,-2.55262480322838,11
0.721196088191729,-2.52294656742231,11
0.721196088191729,-2.51305880097737,11
0.721196088191729,-2.48341124356003,11
0.721196088191729,-2.45378857542844,11
0.721196088191729,-2.42419253029141,11
0.721196088191729,-2.41433341453699,11
0.721196088191729,-2.38477576735624,11
0.721196088191729,-2.35524925742611,11
0.721196088191729,-2.32575603890718,11
0.721196088191729,-2.31593275699521,11
0.721196088191729,-2.2864875273396,11
0.721196088191729,-2.25708118902025,11
0.721196088191729,-2.22771640961662,11
0.721196088191729,-2.21793787112826,11
0.721196088191729,-2.18863295618063,11
0.721196088191729,-2.15937652063046,11
0.721196088191729,-2.13017185392102,11
0.721196088191729,-2.12044906777893,11
0.721196088191729,-2.09131890772656,11
0.721196088191729,-2.06224902853003,11
0.721196088191729,-2.03324346505566,11
0.721196088191729,-2.02358996939386,11
0.721196088191729,-1.99467687011307,11
0.721196088191729,-1.96583849417013,11
0.721196088191729,-1.93707975809983,11
0.721196088191729,-1.92751210212047,11
0.721196088191729,-1.89886770763868,11
0.721196088191729,-1.87031558428155,11
0.721196088191729,-1.84186167349766,11
0.721196088191729,-1.83239993655299,11
0.721196088191729,-1.8040867993814,11
0.721196088191729,-1.77588706325707,11
0.721196088191729,-1.74780783432957,11
0.721196088191729,-1.73847615265344,11
0.721196088191729,-1.71056930221695,11
0.721196088191729,-1.68280101229239,11
0.721196088191729,-1.65517967313705,11
0.721196088191729,-1.6460067238511,11
0.721196088191729,-1.61859506711142,11
0.721196088191729,-1.5913515124868,11
0.721196088191729,-1.56428580849403,11
0.721196088191729,-1.55530517372004,11
0.721196088191729,-1.52849247860539,11
0.721196088191729,-1.50188197425286,11
0.721196088191729,-1.47548476298071,11
0.721196088191729,-1.46673506617436,11
0.721196088191729,-1.44064018560277,11
0.721196088191729,-1.41478598871341,11
0.721196088191729,-1.38918480834161,11
0.721196088191729,-1.38070948599431,11
0.721196088191729,-1.35546539785297,11
0.721196088191729,-1.33050430230305,11
0.721196088191729,-1.30583947875825,11
0.721196088191729,-1.29768603407195,11
0.721196088191729,-1.27343723579762,11
0.721196088191729,-1.24951638848469,11
0.721196088191729,-1.2259372401877,11
0.721196088191729,-1.22184704654877,11
0.728403129831305,-4.00000135601498,11
0.728403129831305,-3.97826960281028,11
0.728403129831305,-3.94828168227714,11
0.728403129831305,-3.91829462528621,11
0.728403129831305,-3.90829914206188,11
0.728403129831305,-3.87831333319819,11
0.728403129831305,-3.84832853876008,11
0.728403129831305,-3.81834483122236,11
0.728403129831305,-3.80835051684106,11
0.728403129831305,-3.77836838023438,11
0.728403129831305,-3.74838752038975,11
0.728403129831305,-3.71840802849959,11
0.728403129831305,-3.70841518521583,11
0.728403129831305,-3.67843767042756,11
0.728403129831305,-3.64846176247406,11
0.728403129831305,-3.61848757608379,11
0.728403129831305,-3.60849658418641,11
0.728403129831305,-3.57852488589625,11
0.728403129831305,-3.54855520967794,11
0.728403129831305,-3.51858769984574,11
0.728403129831305,-3.50859903773045,11
0.728403129831305,-3.47863465876764,11
0.728403129831305,-3.44867282415438,11
0.728403129831305,-3.41871371538109,11
0.728403129831305,-3.40872798474307,11
0.728403129831305,-3.37877281518386,11
0.728403129831305,-3.34882084673124,11
0.728403129831305,-3.3188723075666,11
0.728403129831305,-3.30889026499398,11
0.728403129831305,-3.27894668133759,11
0.728403129831305,-3.24900712440638,11
0.728403129831305,-3.21907188098666,11
0.728403129831305,-3.20909447754128,11
0.728403129831305,-3.17916546692999,11
0.728403129831305,-3.14924152055428,11
0.728403129831305,-3.11932299870229,11
0.728403129831305,-3.10935142944407,11
0.728403129831305,-3.07944074504431,11
0.728403129831305,-3.04953642805274,11
0.728403129831305,-3.01963893085271,11
0.728403129831305,-3.00967469670604,11
0.728403129831305,-2.97978705173959,11
0.728403129831305,-2.94990741007618,11
0.728403129831305,-2.92003633934892,11
0.728403129831305,-2.91008132422962,11
0.728403129831305,-2.88022263375194,11
0.728403129831305,-2.85037399862145,11
0.728403129831305,-2.82053613047291,11
0.728403129831305,-2.81059269719211,11
0.728403129831305,-2.78077037855155,11
0.728403129831305,-2.75096068691431,11
0.728403129831305,-2.72116451348845,11
0.728403129831305,-2.71123562261375,11
0.728403129831305,-2.68145896754944,11
0.728403129831305,-2.65169815855285,11
0.728403129831305,-2.62195431020923,11
0.728403129831305,-2.612043666764,11
0.728403129831305,-2.58232430020291,11
0.728403129831305,-2.55262480322838,11
0.728403129831305,-2.52294656742231,11
0.728403129831305,-2.51305880097737,11
0.728403129831305,-2.48341124356003,11
0.728403129831305,-2.45378857542844,11
0.728403129831305,-2.42419253029141,11
0.728403129831305,-2.41433341453699,11
0.728403129831305,-2.38477576735624,11
0.728403129831305,-2.35524925742611,11
0.728403129831305,-2.32575603890718,11
0.728403129831305,-2.31593275699521,11
0.728403129831305,-2.2864875273396,11
0.728403129831305,-2.25708118902025,11
0.728403129831305,-2.22771640961662,11
0.728403129831305,-2.21793787112826,11
0.728403129831305,-2.18863295618063,11
0.728403129831305,-2.15937652063046,11
0.728403129831305,-2.13017185392102,11
0.728403129831305,-2.12044906777893,11
0.728403129831305,-2.09131890772656,11
0.728403129831305,-2.06224902853003,11
0.728403129831305,-2.03324346505566,11
0.728403129831305,-2.02358996939386,11
0.728403129831305,-1.99467687011307,11
0.728403129831305,-1.96583849417013,11
0.728403129831305,-1.93707975809983,11
0.728403129831305,-1.92751210212047,11
0.728403129831305,-1.89886770763868,11
0.728403129831305,-1.87031558428155,11
0.728403129831305,-1.84186167349766,11
0.728403129831305,-1.83239993655299,11
0.728403129831305,-1.8040867993814,11
0.728403129831305,-1.77588706325707,11
0.728403129831305,-1.74780783432957,11
0.728403129831305,-1.73847615265344,11
0.728403129831305,-1.71056930221695,11
0.728403129831305,-1.68280101229239,11
0.728403129831305,-1.65517967313705,11
0.728403129831305,-1.6460067238511,11
0.728403129831305,-1.61859506711142,11
0.728403129831305,-1.5913515124868,11
0.728403129831305,-1.56428580849403,11
0.728403129831305,-1.55530517372004,11
0.728403129831305,-1.52849247860539,11
0.728403129831305,-1.50188197425286,11
0.728403129831305,-1.47548476298071,11
0.728403129831305,-1.46673506617436,11
0.728403129831305,-1.44064018560277,11
0.728403129831305,-1.41478598871341,11
0.728403129831305,-1.38918480834161,11
0.728403129831305,-1.38070948599431,11
0.728403129831305,-1.35546539785297,11
0.728403129831305,-1.33050430230305,11
0.728403129831305,-1.30583947875825,11
0.728403129831305,-1.29768603407195,11
0.728403129831305,-1.27343723579762,11
0.728403129831305,-1.24951638848469,11
0.728403129831305,-1.2259372401877,11
0.728403129831305,-1.22184704654877,11
0.735682192728409,-4.00000135601498,11
0.735682192728409,-3.97826960281028,11
0.735682192728409,-3.94828168227714,11
0.735682192728409,-3.91829462528621,11
0.735682192728409,-3.90829914206188,11
0.735682192728409,-3.87831333319819,11
0.735682192728409,-3.84832853876008,11
0.735682192728409,-3.81834483122236,11
0.735682192728409,-3.80835051684106,11
0.735682192728409,-3.77836838023438,11
0.735682192728409,-3.74838752038975,11
0.735682192728409,-3.71840802849959,11
0.735682192728409,-3.70841518521583,11
0.735682192728409,-3.67843767042756,11
0.735682192728409,-3.64846176247406,11
0.735682192728409,-3.61848757608379,11
0.735682192728409,-3.60849658418641,11
0.735682192728409,-3.57852488589625,11
0.735682192728409,-3.54855520967794,11
0.735682192728409,-3.51858769984574,11
0.735682192728409,-3.50859903773045,11
0.735682192728409,-3.47863465876764,11
0.735682192728409,-3.44867282415438,11
0.735682192728409,-3.41871371538109,11
0.735682192728409,-3.40872798474307,11
0.735682192728409,-3.37877281518386,11
0.735682192728409,-3.34882084673124,11
0.735682192728409,-3.3188723075666,11
0.735682192728409,-3.30889026499398,11
0.735682192728409,-3.27894668133759,11
0.735682192728409,-3.24900712440638,11
0.735682192728409,-3.21907188098666,11
0.735682192728409,-3.20909447754128,11
0.735682192728409,-3.17916546692999,11
0.735682192728409,-3.14924152055428,11
0.735682192728409,-3.11932299870229,11
0.735682192728409,-3.10935142944407,11
0.735682192728409,-3.07944074504431,11
0.735682192728409,-3.04953642805274,11
0.735682192728409,-3.01963893085271,11
0.735682192728409,-3.00967469670604,11
0.735682192728409,-2.97978705173959,11
0.735682192728409,-2.94990741007618,11
0.735682192728409,-2.92003633934892,11
0.735682192728409,-2.91008132422962,11
0.735682192728409,-2.88022263375194,11
0.735682192728409,-2.85037399862145,11
0.735682192728409,-2.82053613047291,11
0.735682192728409,-2.81059269719211,11
0.735682192728409,-2.78077037855155,11
0.735682192728409,-2.75096068691431,11
0.735682192728409,-2.72116451348845,11
0.735682192728409,-2.71123562261375,11
0.735682192728409,-2.68145896754944,11
0.735682192728409,-2.65169815855285,11
0.735682192728409,-2.62195431020923,11
0.735682192728409,-2.612043666764,11
0.735682192728409,-2.58232430020291,11
0.735682192728409,-2.55262480322838,11
0.735682192728409,-2.52294656742231,11
0.735682192728409,-2.51305880097737,11
0.735682192728409,-2.48341124356003,11
0.735682192728409,-2.45378857542844,11
0.735682192728409,-2.42419253029141,11
0.735682192728409,-2.41433341453699,11
0.735682192728409,-2.38477576735624,11
0.735682192728409,-2.35524925742611,11
0.735682192728409,-2.32575603890718,11
0.735682192728409,-2.31593275699521,11
0.735682192728409,-2.2864875273396,11
0.735682192728409,-2.25708118902025,11
0.735682192728409,-2.22771640961662,11
0.735682192728409,-2.21793787112826,11
0.735682192728409,-2.18863295618063,11
0.735682192728409,-2.15937652063046,11
0.735682192728409,-2.13017185392102,11
0.735682192728409,-2.12044906777893,11
0.735682192728409,-2.09131890772656,11
0.735682192728409,-2.06224902853003,11
0.735682192728409,-2.03324346505566,11
0.735682192728409,-2.02358996939386,11
0.735682192728409,-1.99467687011307,11
0.735682192728409,-1.96583849417013,11
0.735682192728409,-1.93707975809983,11
0.735682192728409,-1.92751210212047,11
0.735682192728409,-1.89886770763868,11
0.735682192728409,-1.87031558428155,11
0.735682192728409,-1.84186167349766,11
0.735682192728409,-1.83239993655299,11
0.735682192728409,-1.8040867993814,11
0.735682192728409,-1.77588706325707,11
0.735682192728409,-1.74780783432957,11
0.735682192728409,-1.73847615265344,11
0.735682192728409,-1.71056930221695,11
0.735682192728409,-1.68280101229239,11
0.735682192728409,-1.65517967313705,11
0.735682192728409,-1.6460067238511,11
0.735682192728409,-1.61859506711142,11
0.735682192728409,-1.5913515124868,11
0.735682192728409,-1.56428580849403,11
0.735682192728409,-1.55530517372004,11
0.735682192728409,-1.52849247860539,11
0.735682192728409,-1.50188197425286,11
0.735682192728409,-1.47548476298071,11
0.735682192728409,-1.46673506617436,11
0.735682192728409,-1.44064018560277,11
0.735682192728409,-1.41478598871341,11
0.735682192728409,-1.38918480834161,11
0.735682192728409,-1.38070948599431,11
0.735682192728409,-1.35546539785297,11
0.735682192728409,-1.33050430230305,11
0.735682192728409,-1.30583947875825,11
0.735682192728409,-1.29768603407195,11
0.735682192728409,-1.27343723579762,11
0.735682192728409,-1.24951638848469,11
0.735682192728409,-1.2259372401877,11
0.735682192728409,-1.22184704654877,11
0.74303399660436,-4.00000135601498,11
0.74303399660436,-3.97826960281028,11
0.74303399660436,-3.94828168227714,11
0.74303399660436,-3.91829462528621,11
0.74303399660436,-3.90829914206188,11
0.74303399660436,-3.87831333319819,11
0.74303399660436,-3.84832853876008,11
0.74303399660436,-3.81834483122236,11
0.74303399660436,-3.80835051684106,11
0.74303399660436,-3.77836838023438,11
0.74303399660436,-3.74838752038975,11
0.74303399660436,-3.71840802849959,11
0.74303399660436,-3.70841518521583,11
0.74303399660436,-3.67843767042756,11
0.74303399660436,-3.64846176247406,11
0.74303399660436,-3.61848757608379,11
0.74303399660436,-3.60849658418641,11
0.74303399660436,-3.57852488589625,11
0.74303399660436,-3.54855520967794,11
0.74303399660436,-3.51858769984574,11
0.74303399660436,-3.50859903773045,11
0.74303399660436,-3.47863465876764,11
0.74303399660436,-3.44867282415438,11
0.74303399660436,-3.41871371538109,11
0.74303399660436,-3.40872798474307,11
0.74303399660436,-3.37877281518386,11
0.74303399660436,-3.34882084673124,11
0.74303399660436,-3.3188723075666,11
0.74303399660436,-3.30889026499398,11
0.74303399660436,-3.27894668133759,11
0.74303399660436,-3.24900712440638,11
0.74303399660436,-3.21907188098666,11
0.74303399660436,-3.20909447754128,11
0.74303399660436,-3.17916546692999,11
0.74303399660436,-3.14924152055428,11
0.74303399660436,-3.11932299870229,11
0.74303399660436,-3.10935142944407,11
0.74303399660436,-3.07944074504431,11
0.74303399660436,-3.04953642805274,11
0.74303399660436,-3.01963893085271,11
0.74303399660436,-3.00967469670604,11
0.74303399660436,-2.97978705173959,11
0.74303399660436,-2.94990741007618,11
0.74303399660436,-2.92003633934892,11
0.74303399660436,-2.91008132422962,11
0.74303399660436,-2.88022263375194,11
0.74303399660436,-2.85037399862145,11
0.74303399660436,-2.82053613047291,11
0.74303399660436,-2.81059269719211,11
0.74303399660436,-2.78077037855155,11
0.74303399660436,-2.75096068691431,11
0.74303399660436,-2.72116451348845,11
0.74303399660436,-2.71123562261375,11
0.74303399660436,-2.68145896754944,11
0.74303399660436,-2.65169815855285,11
0.74303399660436,-2.62195431020923,11
0.74303399660436,-2.612043666764,11
0.74303399660436,-2.58232430020291,11
0.74303399660436,-2.55262480322838,11
