0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  4.5e-06  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  1.8e-05  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  4.05e-05  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  7.2e-05  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0001125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.000162  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0002205  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.000288  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0003645  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.00045  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0005445  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.000648  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0007605  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.000882  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0010125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.001152  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0013005  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.001458  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0016245  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0018  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0019845  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.002178  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0023805  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.002592  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0028125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.003042  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0032805  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.003528  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0037845  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.00405  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0043245  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.004608  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0049005  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.005202  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0055125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.005832  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0061605  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.006498  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0068445  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0072  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0075645  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.007938  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0083205  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.008712  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0091125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.009522  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0099405  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.010368  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0108045  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.01125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0117045  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.012168  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0126405  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.013122  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0136125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.014112  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0146205  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.015138  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0156645  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0162  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0167445  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.017298  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0178605  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.018432  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0190125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.019602  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0202005  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.020808  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0214245  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.02205  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0226845  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.023328  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0239805  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.024642  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0253125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.025992  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0266805  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.027378  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0280845  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0288  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0295245  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.030258  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0310005  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.031752  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0325125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.033282  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0340605  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.034848  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0356445  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.03645  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0372645  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.038088  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0389205  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.039762  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0406125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.041472  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0423405  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.043218  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0441045  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.045  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0459045  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.046818  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0477405  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.048672  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0496125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.050562  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0515205  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.052488  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0534645  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.05445  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0554445  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.056448  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0574605  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.058482  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
0  0.0595125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1e-07  0
