Mass,LogZ,LogLifetime
1.83436157790458,-2.45378857542844,9.13160816450808
1.83436157790458,-2.42419253029141,9.13612037269039
1.83436157790458,-2.41433341453699,9.13759806280185
1.83436157790458,-2.38477576735624,9.14313317208587
1.83436157790458,-2.35524925742611,9.14998070701508
1.83436157790458,-2.32575603890718,9.15669123090496
1.83436157790458,-2.31593275699521,9.15890486422624
1.83436157790458,-2.2864875273396,9.16549961625644
1.83436157790458,-2.25708118902025,9.1720620542013
1.83436157790458,-2.22771640961662,9.17864119607626
1.83436157790458,-2.21793787112826,9.18047346897576
1.83436157790458,-2.18863295618063,9.18372656689582
1.83436157790458,-2.15937652063046,9.18673106414196
1.83436157790458,-2.13017185392102,9.1900342154338
1.83436157790458,-2.12044906777893,9.2010119105874
1.83436157790458,-2.09131890772656,9.20735152968811
1.83436157790458,-2.06224902853003,9.21370269225304
1.83436157790458,-2.03324346505566,9.2197275155007
1.83436157790458,-2.02358996939386,9.20351648667053
1.83436157790458,-1.99467687011307,9.20764041912527
1.83436157790458,-1.96583849417013,9.22901090271332
1.83436157790458,-1.93707975809983,9.23326867742725
1.83436157790458,-1.92751210212047,9.23463885102299
1.83436157790458,-1.89886770763868,9.23862838343503
1.83436157790458,-1.87031558428155,9.24246807116608
1.83436157790458,-1.84186167349766,9.2458678862413
1.83436157790458,-1.83239993655299,9.24683849836968
1.83436157790458,-1.8040867993814,9.24977188589535
1.83436157790458,-1.77588706325707,9.25297018911963
1.83436157790458,-1.74780783432957,9.25702392720724
1.83436157790458,-1.73847615265344,9.25830907647035
1.83436157790458,-1.71056930221695,9.2639270014062
1.83436157790458,-1.68280101229239,9.26928248369613
1.83436157790458,-1.65517967313705,9.27467953124134
1.83436157790458,-1.6460067238511,9.27647542714129
1.83436157790458,-1.61859506711142,9.2817955497462
1.83436157790458,-1.5913515124868,9.2913716902233
1.83436157790458,-1.56428580849403,9.29394009700808
1.83436157790458,-1.55530517372004,9.29478951329811
1.83436157790458,-1.52849247860539,9.29736323104515
1.83436157790458,-1.50188197425286,9.29908145948464
1.83436157790458,-1.47548476298071,9.30109670964707
1.83436157790458,-1.46673506617436,9.30197553175311
1.83436157790458,-1.44064018560277,9.30483726521862
1.83436157790458,-1.41478598871341,9.30718049548723
1.83436157790458,-1.38918480834161,9.30801811663771
1.83436157790458,-1.38070948599431,9.30768416956648
1.83436157790458,-1.35546539785297,9.30631635628072
1.83436157790458,-1.33050430230305,9.30448951660077
1.83436157790458,-1.30583947875825,9.30215672459702
1.83436157790458,-1.29768603407195,9.30126370834681
1.83436157790458,-1.27343723579762,9.29863903458556
1.83436157790458,-1.24951638848469,9.2968027907811
1.83436157790458,-1.2259372401877,9.29471255220584
1.83436157790458,-1.22184704654877,9.29431702711823
1.85326510234408,-4.00000135601498,8.98367728439494
1.85326510234408,-3.97826960281028,8.98441779722054
1.85326510234408,-3.94828168227714,8.98543338677844
1.85326510234408,-3.91829462528621,8.98644206074178
1.85326510234408,-3.90829914206188,8.98677671376246
1.85326510234408,-3.87831333319819,8.98777666374687
1.85326510234408,-3.84832853876008,8.98877046560674
1.85326510234408,-3.81834483122236,8.98975877275159
1.85326510234408,-3.80835051684106,8.99008693963889
1.85326510234408,-3.77836838023438,8.99106838203885
1.85326510234408,-3.74838752038975,8.99204521278143
1.85326510234408,-3.71840802849959,8.9930176959762
1.85326510234408,-3.70841518521583,8.99334095072388
1.85326510234408,-3.67843767042756,8.99503312029202
1.85326510234408,-3.64846176247406,8.99659262434334
1.85326510234408,-3.61848757608379,8.99814669882912
1.85326510234408,-3.60849658418641,8.99866346195796
1.85326510234408,-3.57852488589625,9.00021015011308
1.85326510234408,-3.54855520967794,9.0017509014403
1.85326510234408,-3.51858769984574,9.00328581238904
1.85326510234408,-3.50859903773045,9.00379605416633
1.85326510234408,-3.47863465876764,9.00532265525272
1.85326510234408,-3.44867282415438,9.00684257129765
1.85326510234408,-3.41871371538109,9.00835190199722
1.85326510234408,-3.40872798474307,9.0088535714878
1.85326510234408,-3.37877281518386,9.0103544302686
1.85326510234408,-3.34882084673124,9.01184918999209
1.85326510234408,-3.3188723075666,9.01333800998434
1.85326510234408,-3.30889026499398,9.0138329832551
1.85326510234408,-3.27894668133759,9.01621147292821
1.85326510234408,-3.24900712440638,9.01888457673453
1.85326510234408,-3.21907188098666,9.02154005362998
1.85326510234408,-3.20909447754128,9.02241726763007
1.85326510234408,-3.17916546692999,9.02500386970142
1.85326510234408,-3.14924152055428,9.02754681792758
1.85326510234408,-3.11932299870229,9.03006132598052
1.85326510234408,-3.10935142944407,9.03089382515346
1.85326510234408,-3.07944074504431,9.03337936960921
1.85326510234408,-3.04953642805274,9.03585420345528
1.85326510234408,-3.01963893085271,9.03832759349215
1.85326510234408,-3.00967469670604,9.03915330868983
1.85326510234408,-2.97978705173959,9.04263434976289
1.85326510234408,-2.94990741007618,9.04659585768925
1.85326510234408,-2.92003633934892,9.05054194116627
1.85326510234408,-2.91008132422962,9.05186287693876
1.85326510234408,-2.88022263375194,9.05576410053646
1.85326510234408,-2.85037399862145,9.05949385426475
1.85326510234408,-2.82053613047291,9.06307588301735
1.85326510234408,-2.81059269719211,9.06427618439378
1.85326510234408,-2.78077037855155,9.06789423883547
1.85326510234408,-2.75096068691431,9.07152048759794
1.85326510234408,-2.72116451348845,9.07513976347843
1.85326510234408,-2.71123562261375,9.07634201705727
1.85326510234408,-2.68145896754944,9.08129862890927
1.85326510234408,-2.65169815855285,9.08662345138361
1.85326510234408,-2.62195431020923,9.09189345220638
1.85326510234408,-2.612043666764,9.09363992228319
1.85326510234408,-2.58232430020291,9.09885431850665
1.85326510234408,-2.55262480322838,9.10392890414476
1.85326510234408,-2.52294656742231,9.10888315144818
1.85326510234408,-2.51305880097737,9.11051557835133
1.85326510234408,-2.48341124356003,9.1153483357381
1.85326510234408,-2.45378857542844,9.12007863572841
1.85326510234408,-2.42419253029141,9.12469995184406
1.85326510234408,-2.41433341453699,9.12621516780129
1.85326510234408,-2.38477576735624,9.13159339465926
1.85326510234408,-2.35524925742611,9.13825962571012
1.85326510234408,-2.32575603890718,9.1450766432115
1.85326510234408,-2.31593275699521,9.1473249661049
1.85326510234408,-2.2864875273396,9.15400700004869
1.85326510234408,-2.25708118902025,9.16063049831271
1.85326510234408,-2.22771640961662,9.16721896546442
1.85326510234408,-2.21793787112826,9.16943323603502
1.85326510234408,-2.18863295618063,9.17576515138814
1.85326510234408,-2.15937652063046,9.1807846205838
1.85326510234408,-2.13017185392102,9.18409016246353
1.85326510234408,-2.12044906777893,9.18988664464557
1.85326510234408,-2.09131890772656,9.19652326466697
1.85326510234408,-2.06224902853003,9.20295304306904
1.85326510234408,-2.03324346505566,9.2091324126035
1.85326510234408,-2.02358996939386,9.19757111326396
1.85326510234408,-1.99467687011307,9.20165316368853
1.85326510234408,-1.96583849417013,9.22303412373055
1.85326510234408,-1.93707975809983,9.22740618530294
1.85326510234408,-1.92751210212047,9.22880985269869
1.85326510234408,-1.89886770763868,9.23288795703688
1.85326510234408,-1.87031558428155,9.23680042376862
1.85326510234408,-1.84186167349766,9.24018087824106
1.85326510234408,-1.83239993655299,9.24110663632178
1.85326510234408,-1.8040867993814,9.24389029143917
1.85326510234408,-1.77588706325707,9.24687824942766
1.85326510234408,-1.74780783432957,9.25092060394136
1.85326510234408,-1.73847615265344,9.25216284106576
1.85326510234408,-1.71056930221695,9.25597718592234
1.85326510234408,-1.68280101229239,9.25907177321279
1.85326510234408,-1.65517967313705,9.26396114369735
1.85326510234408,-1.6460067238511,9.2658396586398
1.85326510234408,-1.61859506711142,9.27147269621518
1.85326510234408,-1.5913515124868,9.28485976814962
1.85326510234408,-1.56428580849403,9.28731294797649
1.85326510234408,-1.55530517372004,9.28813668769243
1.85326510234408,-1.52849247860539,9.29066051248296
1.85326510234408,-1.50188197425286,9.29215076646292
1.85326510234408,-1.47548476298071,9.29349521706086
1.85326510234408,-1.46673506617436,9.29398160500106
1.85326510234408,-1.44064018560277,9.29574563091913
1.85326510234408,-1.41478598871341,9.2974111303037
1.85326510234408,-1.38918480834161,9.29823576020547
1.85326510234408,-1.38070948599431,9.29799688090528
1.85326510234408,-1.35546539785297,9.29682755115756
1.85326510234408,-1.33050430230305,9.29502681672256
1.85326510234408,-1.30583947875825,9.29268046017002
1.85326510234408,-1.29768603407195,9.2917814933798
1.85326510234408,-1.27343723579762,9.28894223081333
1.85326510234408,-1.24951638848469,9.2864900912069
1.85326510234408,-1.2259372401877,9.28369668349875
1.85326510234408,-1.22184704654877,9.28316792364343
1.87236343201747,-4.00000135601498,8.97098896267001
1.87236343201747,-3.97826960281028,8.97172050834549
1.87236343201747,-3.94828168227714,8.9727271129407
1.87236343201747,-3.91829462528621,8.97373018008056
1.87236343201747,-3.90829914206188,8.97406363818184
1.87236343201747,-3.87831333319819,8.97506158533391
1.87236343201747,-3.84832853876008,8.97605543019263
1.87236343201747,-3.81834483122236,8.97704525419508
1.87236343201747,-3.80835051684106,8.97737416822202
1.87236343201747,-3.77836838023438,8.97835823066176
1.87236343201747,-3.74838752038975,8.97933795593414
1.87236343201747,-3.71840802849959,8.98032221494824
1.87236343201747,-3.70841518521583,8.98065562253212
1.87236343201747,-3.67843767042756,8.98238170103393
1.87236343201747,-3.64846176247406,8.98396941554168
1.87236343201747,-3.61848757608379,8.98555221855933
1.87236343201747,-3.60849658418641,8.986078602967
1.87236343201747,-3.57852488589625,8.98765473117845
1.87236343201747,-3.54855520967794,8.98922539723522
1.87236343201747,-3.51858769984574,8.99079066542503
1.87236343201747,-3.50859903773045,8.99131113144681
1.87236343201747,-3.47863465876764,8.9928687165919
1.87236343201747,-3.44867282415438,8.99441984859922
1.87236343201747,-3.41871371538109,8.99595640411751
1.87236343201747,-3.40872798474307,8.99646701035788
1.87236343201747,-3.37877281518386,8.99799433990864
1.87236343201747,-3.34882084673124,8.99951498274353
1.87236343201747,-3.3188723075666,9.00102915213685
1.87236343201747,-3.30889026499398,9.00153246549865
1.87236343201747,-3.27894668133759,9.00390738898336
1.87236343201747,-3.24900712440638,9.00658287834273
1.87236343201747,-3.21907188098666,9.00923778369543
1.87236343201747,-3.20909447754128,9.01011770428076
1.87236343201747,-3.17916546692999,9.01273793661116
1.87236343201747,-3.14924152055428,9.01532035044177
1.87236343201747,-3.11932299870229,9.01785600523023
1.87236343201747,-3.10935142944407,9.01868928866513
1.87236343201747,-3.07944074504431,9.02117255021361
1.87236343201747,-3.04953642805274,9.02364838381263
1.87236343201747,-3.01963893085271,9.02610822840517
1.87236343201747,-3.00967469670604,9.0269262031694
1.87236343201747,-2.97978705173959,9.0303294861782
1.87236343201747,-2.94990741007618,9.03420862614553
1.87236343201747,-2.92003633934892,9.03809641943039
1.87236343201747,-2.91008132422962,9.03942235642706
1.87236343201747,-2.88022263375194,9.04333855962974
1.87236343201747,-2.85037399862145,9.04710908848777
1.87236343201747,-2.82053613047291,9.05073650426424
1.87236343201747,-2.81059269719211,9.05193290296111
1.87236343201747,-2.78077037855155,9.05549314411673
1.87236343201747,-2.75096068691431,9.05902277214083
1.87236343201747,-2.72116451348845,9.06259412731095
1.87236343201747,-2.71123562261375,9.06379109812297
1.87236343201747,-2.68145896754944,9.06884161571184
1.87236343201747,-2.65169815855285,9.07421131561377
1.87236343201747,-2.62195431020923,9.07951739260621
1.87236343201747,-2.612043666764,9.08127394076726
1.87236343201747,-2.58232430020291,9.08651286637022
1.87236343201747,-2.55262480322838,9.09171460055983
1.87236343201747,-2.52294656742231,9.09689027983792
1.87236343201747,-2.51305880097737,9.09861148192268
1.87236343201747,-2.48341124356003,9.10359539848358
1.87236343201747,-2.45378857542844,9.10843029246216
1.87236343201747,-2.42419253029141,9.1131618408939
1.87236343201747,-2.41433341453699,9.11471496940949
1.87236343201747,-2.38477576735624,9.12005750613797
1.87236343201747,-2.35524925742611,9.12649717501583
1.87236343201747,-2.32575603890718,9.13319652071915
1.87236343201747,-2.31593275699521,9.13548784676528
1.87236343201747,-2.2864875273396,9.14239594974703
1.87236343201747,-2.25708118902025,9.14908113757107
1.87236343201747,-2.22771640961662,9.1556790260987
1.87236343201747,-2.21793787112826,9.15783301003836
1.87236343201747,-2.18863295618063,9.16420028370256
1.87236343201747,-2.15937652063046,9.17008930802958
1.87236343201747,-2.13017185392102,9.17635319245416
1.87236343201747,-2.12044906777893,9.17861520852134
1.87236343201747,-2.09131890772656,9.18558341184607
1.87236343201747,-2.06224902853003,9.19209261623982
1.87236343201747,-2.03324346505566,9.19842812469666
1.87236343201747,-2.02358996939386,9.19156447139601
1.87236343201747,-1.99467687011307,9.19560420818631
1.87236343201747,-1.96583849417013,9.21468620435076
1.87236343201747,-1.93707975809983,9.22148327882821
1.87236343201747,-1.92751210212047,9.2229207851854
1.87236343201747,-1.89886770763868,9.22708837420414
1.87236343201747,-1.87031558428155,9.23107436994116
1.87236343201747,-1.84186167349766,9.23443526429529
1.87236343201747,-1.83239993655299,9.23531570609691
1.87236343201747,-1.8040867993814,9.23794808577859
1.87236343201747,-1.77588706325707,9.24072353087451
1.87236343201747,-1.74780783432957,9.24475438450392
1.87236343201747,-1.73847615265344,9.24595326726999
1.87236343201747,-1.71056930221695,9.24963238669435
1.87236343201747,-1.68280101229239,9.25275672309106
1.87236343201747,-1.65517967313705,9.25595531294199
1.87236343201747,-1.6460067238511,9.25707421130982
1.87236343201747,-1.61859506711142,9.26104346326782
1.87236343201747,-1.5913515124868,9.27828073919823
1.87236343201747,-1.56428580849403,9.28061750462649
1.87236343201747,-1.55530517372004,9.28141530316524
1.87236343201747,-1.52849247860539,9.2838887208407
1.87236343201747,-1.50188197425286,9.28514865103109
1.87236343201747,-1.47548476298071,9.28621831757411
1.87236343201747,-1.46673506617436,9.28660320912069
1.87236343201747,-1.44064018560277,9.28799685786653
1.87236343201747,-1.41478598871341,9.28931361131044
1.87236343201747,-1.38918480834161,9.29028274106864
1.87236343201747,-1.38070948599431,9.28991282521319
1.87236343201747,-1.35546539785297,9.28827304299143
1.87236343201747,-1.33050430230305,9.28605591596902
1.87236343201747,-1.30583947875825,9.28334193897461
1.87236343201747,-1.29768603407195,9.28233318207376
1.87236343201747,-1.27343723579762,9.27914549921373
1.87236343201747,-1.24951638848469,9.27607111685525
1.87236343201747,-1.2259372401877,9.2725672936921
1.87236343201747,-1.22184704654877,9.27190392605366
1.89165857443819,-4.00000135601498,8.95831783615716
1.89165857443819,-3.97826960281028,8.95906382313651
1.89165857443819,-3.94828168227714,8.96009093066638
1.89165857443819,-3.91829462528621,8.96111512270543
1.89165857443819,-3.90829914206188,8.96145577859087
1.89165857443819,-3.87831333319819,8.96247568591076
1.89165857443819,-3.84832853876008,8.96349212161878
1.89165857443819,-3.81834483122236,8.96450513560733
1.89165857443819,-3.80835051684106,8.96484196278921
1.89165857443819,-3.77836838023438,8.96584999481454
1.89165857443819,-3.74838752038975,8.96685429626849
1.89165857443819,-3.71840802849959,8.96785446667346
1.89165857443819,-3.70841518521583,8.96818693844786
1.89165857443819,-3.67843767042756,8.9699085286959
1.89165857443819,-3.64846176247406,8.97147017015284
1.89165857443819,-3.61848757608379,8.97302956033713
1.89165857443819,-3.60849658418641,8.9735487571794
1.89165857443819,-3.57852488589625,8.97510539886062
1.89165857443819,-3.54855520967794,8.97665988274753
1.89165857443819,-3.51858769984574,8.97821251146993
1.89165857443819,-3.50859903773045,8.97872960035674
1.89165857443819,-3.47863465876764,8.98028643718482
1.89165857443819,-3.44867282415438,8.9818691068423
1.89165857443819,-3.41871371538109,8.98343316773743
1.89165857443819,-3.40872798474307,8.98395280282288
1.89165857443819,-3.37877281518386,8.98550687593106
1.89165857443819,-3.34882084673124,8.98705366860887
1.89165857443819,-3.3188723075666,8.98859344863476
1.89165857443819,-3.30889026499398,8.98910518803417
1.89165857443819,-3.27894668133759,8.99147650858009
1.89165857443819,-3.24900712440638,8.99415440807618
1.89165857443819,-3.21907188098666,8.99683219894446
1.89165857443819,-3.20909447754128,8.99772351882865
1.89165857443819,-3.17916546692999,9.00038885704458
1.89165857443819,-3.14924152055428,9.00303251317161
1.89165857443819,-3.11932299870229,9.00564490263867
1.89165857443819,-3.10935142944407,9.00650711333358
1.89165857443819,-3.07944074504431,9.00906322212995
1.89165857443819,-3.04953642805274,9.01156732424547
1.89165857443819,-3.01963893085271,9.01401171299977
1.89165857443819,-3.00967469670604,9.01481202810643
1.89165857443819,-2.97978705173959,9.0180002008766
1.89165857443819,-2.94990741007618,9.02169374128794
1.89165857443819,-2.92003633934892,9.0255226436866
1.89165857443819,-2.91008132422962,9.02685363344626
1.89165857443819,-2.88022263375194,9.03078497062224
1.89165857443819,-2.85037399862145,9.03459669480723
1.89165857443819,-2.82053613047291,9.0382823094505
1.89165857443819,-2.81059269719211,9.03949363942782
1.89165857443819,-2.78077037855155,9.0430859903032
1.89165857443819,-2.75096068691431,9.04662951195017
1.89165857443819,-2.72116451348845,9.05014052167175
1.89165857443819,-2.71123562261375,9.05130627406567
1.89165857443819,-2.68145896754944,9.05636020875518
1.89165857443819,-2.65169815855285,9.06167126988621
1.89165857443819,-2.62195431020923,9.06701379482167
1.89165857443819,-2.612043666764,9.06878052492398
1.89165857443819,-2.58232430020291,9.07404423268741
1.89165857443819,-2.55262480322838,9.07926210647285
1.89165857443819,-2.52294656742231,9.08444525382964
1.89165857443819,-2.51305880097737,9.08616705392403
1.89165857443819,-2.48341124356003,9.09132085731492
1.89165857443819,-2.45378857542844,9.09646539486968
1.89165857443819,-2.42419253029141,9.10150482701589
1.89165857443819,-2.41433341453699,9.10309625878762
1.89165857443819,-2.38477576735624,9.10840273759149
1.89165857443819,-2.35524925742611,9.11461350952025
1.89165857443819,-2.32575603890718,9.12108161457977
1.89165857443819,-2.31593275699521,9.12329546261865
1.89165857443819,-2.2864875273396,9.13011208322893
1.89165857443819,-2.25708118902025,9.13719285165948
1.89165857443819,-2.22771640961662,9.14402016496288
1.89165857443819,-2.21793787112826,9.1461132410038
1.89165857443819,-2.18863295618063,9.15251623735472
1.89165857443819,-2.15937652063046,9.15857234589329
1.89165857443819,-2.13017185392102,9.16480008059265
1.89165857443819,-2.12044906777893,9.16699495476746
1.89165857443819,-2.09131890772656,9.174141707943
1.89165857443819,-2.06224902853003,9.1811202701759
1.89165857443819,-2.03324346505566,9.18761352660317
1.89165857443819,-2.02358996939386,9.18549592968088
1.89165857443819,-1.99467687011307,9.18949291678502
1.89165857443819,-1.96583849417013,9.2038957045025
1.89165857443819,-1.93707975809983,9.21168539759792
1.89165857443819,-1.92751210212047,9.21432855668421
1.89165857443819,-1.89886770763868,9.22122902531593
1.89165857443819,-1.87031558428155,9.2252893077918
1.89165857443819,-1.84186167349766,9.22863044045604
1.89165857443819,-1.83239993655299,9.22946509898372
1.89165857443819,-1.8040867993814,9.231944644301
1.89165857443819,-1.77588706325707,9.23450538650935
1.89165857443819,-1.74780783432957,9.23852462073518
1.89165857443819,-1.73847615265344,9.23967970236614
1.89165857443819,-1.71056930221695,9.24322220282861
1.89165857443819,-1.68280101229239,9.24637659490307
1.89165857443819,-1.65517967313705,9.24951201352926
1.89165857443819,-1.6460067238511,9.2505995833571
1.89165857443819,-1.61859506711142,9.25404949357335
1.89165857443819,-1.5913515124868,9.2716339118171
1.89165857443819,-1.56428580849403,9.27385306316918
1.89165857443819,-1.55530517372004,9.27462465320086
1.89165857443819,-1.52849247860539,9.27704714430415
1.89165857443819,-1.50188197425286,9.27807437716453
1.89165857443819,-1.47548476298071,9.27886642793878
1.89165857443819,-1.46673506617436,9.27914877714768
1.89165857443819,-1.44064018560277,9.28016823189805
1.89165857443819,-1.41478598871341,9.28113264549294
1.89165857443819,-1.38918480834161,9.28224776421233
1.89165857443819,-1.38070948599431,9.28174546143932
1.89165857443819,-1.35546539785297,9.2796303786209
1.89165857443819,-1.33050430230305,9.27699256798823
1.89165857443819,-1.30583947875825,9.27390718213744
1.89165857443819,-1.29768603407195,9.27278750371325
1.89165857443819,-1.27343723579762,9.26924781000716
1.89165857443819,-1.24951638848469,9.26554477253976
1.89165857443819,-1.2259372401877,9.26132321292444
1.89165857443819,-1.22184704654877,9.26052385033825
1.91115255780756,-4.00000135601498,8.9455161307265
1.91115255780756,-3.97826960281028,8.94627670783074
1.91115255780756,-3.94828168227714,8.94732452958279
1.91115255780756,-3.91829462528621,8.94837006421806
1.91115255780756,-3.90829914206188,8.94871799206249
1.91115255780756,-3.87831333319819,8.94976008585486
1.91115255780756,-3.84832853876008,8.95079934521615
1.91115255780756,-3.81834483122236,8.95183578816904
1.91115255780756,-3.80835051684106,8.95218061005276
1.91115255780756,-3.77836838023438,8.95321285867586
1.91115255780756,-3.74838752038975,8.95424198957467
1.91115255780756,-3.71840802849959,8.95526757027052
1.91115255780756,-3.70841518521583,8.95560868287804
1.91115255780756,-3.67843767042756,8.9573782227155
1.91115255780756,-3.64846176247406,8.95895810418036
1.91115255780756,-3.61848757608379,8.96053553815206
1.91115255780756,-3.60849658418641,8.96106072213085
1.91115255780756,-3.57852488589625,8.96263502935089
1.91115255780756,-3.54855520967794,8.9642069629084
1.91115255780756,-3.51858769984574,8.96577685067517
1.91115255780756,-3.50859903773045,8.96629963472658
1.91115255780756,-3.47863465876764,8.96786662652128
1.91115255780756,-3.44867282415438,8.96943107355811
1.91115255780756,-3.41871371538109,8.97098276569115
1.91115255780756,-3.40872798474307,8.97149873234817
1.91115255780756,-3.37877281518386,8.97304287878927
1.91115255780756,-3.34882084673124,8.9745810041808
1.91115255780756,-3.3188723075666,8.97611292913058
1.91115255780756,-3.30889026499398,8.9766221500559
1.91115255780756,-3.27894668133759,8.97894575405775
1.91115255780756,-3.24900712440638,8.9815978595211
1.91115255780756,-3.21907188098666,8.98429877174555
1.91115255780756,-3.20909447754128,8.98520160840103
1.91115255780756,-3.17916546692999,8.98791251732919
1.91115255780756,-3.14924152055428,8.99061804686879
1.91115255780756,-3.11932299870229,8.99330796178323
1.91115255780756,-3.10935142944407,8.99419939784033
1.91115255780756,-3.07944074504431,8.99685280619947
1.91115255780756,-3.04953642805274,8.99946812111024
1.91115255780756,-3.01963893085271,9.00203668536471
1.91115255780756,-3.00967469670604,9.00288110027536
1.91115255780756,-2.97978705173959,9.00605212174839
1.91115255780756,-2.94990741007618,9.00959291927836
1.91115255780756,-2.92003633934892,9.01318283567622
1.91115255780756,-2.91008132422962,9.0144369529427
1.91115255780756,-2.88022263375194,9.01818426674585
1.91115255780756,-2.85037399862145,9.02195535798779
1.91115255780756,-2.82053613047291,9.02569977125078
1.91115255780756,-2.81059269719211,9.02692618637887
1.91115255780756,-2.78077037855155,9.03055097787218
1.91115255780756,-2.75096068691431,9.03410853631903
1.91115255780756,-2.72116451348845,9.03761611773076
1.91115255780756,-2.71123562261375,9.03877700012669
1.91115255780756,-2.68145896754944,9.04399827374913
1.91115255780756,-2.65169815855285,9.04937829495478
1.91115255780756,-2.62195431020923,9.05461815363479
1.91115255780756,-2.612043666764,9.05633165515211
1.91115255780756,-2.58232430020291,9.06144710682269
1.91115255780756,-2.55262480322838,9.06668128652626
1.91115255780756,-2.52294656742231,9.07187197892205
1.91115255780756,-2.51305880097737,9.0735943831887
1.91115255780756,-2.48341124356003,9.0787441012143
1.91115255780756,-2.45378857542844,9.08387578517089
1.91115255780756,-2.42419253029141,9.08900006084914
1.91115255780756,-2.41433341453699,9.09070837807544
1.91115255780756,-2.38477576735624,9.09640288607035
1.91115255780756,-2.35524925742611,9.10260738007653
1.91115255780756,-2.32575603890718,9.10884186150343
1.91115255780756,-2.31593275699521,9.1109774331061
1.91115255780756,-2.2864875273396,9.11755818557574
1.91115255780756,-2.25708118902025,9.12440223576104
1.91115255780756,-2.22771640961662,9.13143846759487
1.91115255780756,-2.21793787112826,9.13379645301461
1.91115255780756,-2.18863295618063,9.14071178418068
1.91115255780756,-2.15937652063046,9.14693669877261
1.91115255780756,-2.13017185392102,9.15312791121541
1.91115255780756,-2.12044906777893,9.15525495158495
1.91115255780756,-2.09131890772656,9.16218076031119
1.91115255780756,-2.06224902853003,9.16957322438116
1.91115255780756,-2.03324346505566,9.17657329624752
1.91115255780756,-2.02358996939386,9.17883798724368
1.91115255780756,-1.99467687011307,9.18331864709867
1.91115255780756,-1.96583849417013,9.19299400603339
1.91115255780756,-1.93707975809983,9.2005166386147
1.91115255780756,-1.92751210212047,9.20307343267408
1.91115255780756,-1.89886770763868,9.21088215660084
1.91115255780756,-1.87031558428155,9.21888370467381
1.91115255780756,-1.84186167349766,9.22276579655151
1.91115255780756,-1.83239993655299,9.22355419999793
1.91115255780756,-1.8040867993814,9.22587933595699
1.91115255780756,-1.77588706325707,9.22822316271439
1.91115255780756,-1.74780783432957,9.23223065779595
1.91115255780756,-1.73847615265344,9.23334148691088
1.91115255780756,-1.71056930221695,9.23674596052117
1.91115255780756,-1.68280101229239,9.23993071800415
1.91115255780756,-1.65517967313705,9.24300231441137
1.91115255780756,-1.6460067238511,9.24405823285129
1.91115255780756,-1.61859506711142,9.2473768673756
1.91115255780756,-1.5913515124868,9.26491858732758
1.91115255780756,-1.56428580849403,9.26701891256295
1.91115255780756,-1.55530517372004,9.26776402400277
1.91115255780756,-1.52849247860539,9.27013506372367
1.91115255780756,-1.50188197425286,9.27092720125371
1.91115255780756,-1.47548476298071,9.27143877536386
1.91115255780756,-1.46673506617436,9.27161752551236
1.91115255780756,-1.44064018560277,9.27225893011074
1.91115255780756,-1.41478598871341,9.27286737291219
1.91115255780756,-1.38918480834161,9.27412998504311
1.91115255780756,-1.38070948599431,9.27349393107443
1.91115255780756,-1.35546539785297,9.27089864957572
1.91115255780756,-1.33050430230305,9.26783582008994
1.91115255780756,-1.30583947875825,9.26437519792777
1.91115255780756,-1.29768603407195,9.26314345490803
1.91115255780756,-1.27343723579762,9.25901710989392
1.91115255780756,-1.24951638848469,9.25369735728269
1.91115255780756,-1.2259372401877,9.24827530260236
1.91115255780756,-1.22184704654877,9.24731800849168
1.93084743122799,-4.00000135601498,8.93288742195373
1.93084743122799,-3.97826960281028,8.93363625948533
1.93084743122799,-3.94828168227714,8.93466604840636
1.93084743122799,-3.91829462528621,8.93569168460415
1.93084743122799,-3.90829914206188,8.93603262209296
1.93084743122799,-3.87831333319819,8.93705272393871
1.93084743122799,-3.84832853876008,8.93806872892922
1.93084743122799,-3.81834483122236,8.9390808586866
1.93084743122799,-3.80835051684106,8.93941742956864
1.93084743122799,-3.77836838023438,8.94044549389811
1.93084743122799,-3.74838752038975,8.94149971011501
1.93084743122799,-3.71840802849959,8.94255096296071
1.93084743122799,-3.70841518521583,8.94290080544717
1.93084743122799,-3.67843767042756,8.94471878900577
1.93084743122799,-3.64846176247406,8.9463170984461
1.93084743122799,-3.61848757608379,8.94791276215064
1.93084743122799,-3.60849658418641,8.94844399496478
1.93084743122799,-3.57852488589625,8.95003614977116
1.93084743122799,-3.54855520967794,8.9516257128222
1.93084743122799,-3.51858769984574,8.95321303749182
1.93084743122799,-3.50859903773045,8.95374157539782
1.93084743122799,-3.47863465876764,8.95532563054
1.93084743122799,-3.44867282415438,8.95690714210254
1.93084743122799,-3.41871371538109,8.95848001692057
1.93084743122799,-3.40872798474307,8.95900321754088
1.93084743122799,-3.37877281518386,8.96056951025826
1.93084743122799,-3.34882084673124,8.96213050114631
1.93084743122799,-3.3188723075666,8.96368602582604
1.93084743122799,-3.30889026499398,8.96420325683391
1.93084743122799,-3.27894668133759,8.96658823817758
1.93084743122799,-3.24900712440638,8.96922840394931
1.93084743122799,-3.21907188098666,8.97186141436938
1.93084743122799,-3.20909447754128,8.97274104771096
1.93084743122799,-3.17916546692999,8.97539666458783
1.93084743122799,-3.14924152055428,8.97809237698186
1.93084743122799,-3.11932299870229,8.98084388587123
