13	3.236e-05	1.6643	6.2299	4.4534	0.65236	0.073037	0.29047	0.013093	0.16522	0.061742	0.0032561	0.00011097	0.00046306	0.00013757	0	 <-Yields/Original-> 	0.75995	0.24002	3.236e-05	1.3014E-06	2.0472E-05	1.2673E-06	4.4310E-06	1.7209E-06	1.4462E-07	1.0896E-08	1.6726E-08	4.2440E-09	0
13	0.00032358	1.6734	6.2472	4.4512	0.62824	0.073198	0.27337	0.011541	0.15713	0.062188	0.0034042	0.00014982	0.00056869	0.00012734	0	 <-Yields/Original-> 	0.75966	0.24001	0.00032358	1.3014E-05	2.0472E-04	1.2673E-05	4.4310E-05	1.7209E-05	1.4462E-06	1.0896E-07	1.6726E-07	4.2440E-08	0
13	0.0032358	1.5648	6.2061	4.5713	0.65785	0.074863	0.28004	0.022272	0.13442	0.053	0.0024886	0.00013657	0.00041949	0.0001646	0	 <-Yields/Original-> 	0.74675	0.25002	0.0032358	1.3014E-04	2.0472E-03	1.2673E-04	4.4310E-04	1.7209E-04	1.4462E-05	1.0896E-06	1.6726E-06	4.2440E-07	0
13	0.013449	1.5247	6.1592	4.6412	0.67492	0.090366	0.24707	0.021835	0.11473	0.069589	0.0045051	0.00050318	0.00093955	0.00025705	0	 <-Yields/Original-> 	0.72154	0.26501	0.013449	1.3016E-03	5.7706E-03	7.1276E-04	2.3799E-03	6.6960E-04	6.4609E-05	1.0898E-05	1.6728E-05	4.2445E-06	0
15	3.236e-05	1.9519	6.9792	4.6349	1.434	0.072916	0.80963	0.018554	0.2724	0.11065	0.018665	0.00014095	0.00076389	8.9491e-05	0	 <-Yields/Original-> 	0.75995	0.24002	3.236e-05	1.3014E-06	2.0472E-05	1.2673E-06	4.4310E-06	1.7209E-06	1.4462E-07	1.0896E-08	1.6726E-08	4.2440E-09	0
15	0.00032358	1.732	7.0146	5.1415	1.1119	0.073409	0.5592	0.026448	0.26342	0.092536	0.0042821	0.00014068	0.00051618	0.00013236	0	 <-Yields/Original-> 	0.75966	0.24001	0.00032358	1.3014E-05	2.0472E-04	1.2673E-05	4.4310E-05	1.7209E-05	1.4462E-06	1.0896E-07	1.6726E-07	4.2440E-08	0
15	0.0032358	1.8136	6.9368	4.7486	1.501	0.07588	0.85896	0.032685	0.25935	0.10786	0.0049025	0.00026714	0.00071714	0.00015085	0	 <-Yields/Original-> 	0.74675	0.25002	0.0032358	1.3014E-04	2.0472E-03	1.2673E-04	4.4310E-04	1.7209E-04	1.4462E-05	1.0896E-06	1.6726E-06	4.2440E-07	0
15	0.013449	1.6713	6.8845	5.1293	1.3149	0.094084	0.58573	0.047187	0.22174	0.11179	0.005887	0.00067903	0.0011391	0.00031688	0	 <-Yields/Original-> 	0.72154	0.26501	0.013449	1.3016E-03	5.7706E-03	7.1276E-04	2.3799E-03	6.6960E-04	6.4609E-05	1.0898E-05	1.6728E-05	4.2445E-06	0
20	3.236e-05	1.9038	8.7877	6.6745	2.634	0.073327	1.4191	0.097711	0.41469	0.090843	0.0038334	0.00016411	0.00059522	0.00012602	0	 <-Yields/Original-> 	0.75995	0.24002	3.236e-05	1.3014E-06	2.0472E-05	1.2673E-06	4.4310E-06	1.7209E-06	1.4462E-07	1.0896E-08	1.6726E-08	4.2440E-09	0
20	0.00032358	1.8437	8.7996	6.7691	2.5876	0.0738	1.3627	0.11126	0.4053	0.10917	0.0043149	0.00017309	0.00058391	0.0001281	0	 <-Yields/Original-> 	0.75966	0.24001	0.00032358	1.3014E-05	2.0472E-04	1.2673E-05	4.4310E-05	1.7209E-05	1.4462E-06	1.0896E-07	1.6726E-07	4.2440E-08	0
20	0.0032358	1.8288	8.6646	6.9069	2.5997	0.076337	1.336	0.11969	0.40535	0.11476	0.003593	0.00023753	0.00061807	0.00017706	0	 <-Yields/Original-> 	0.74675	0.25002	0.0032358	1.3014E-04	2.0472E-03	1.2673E-04	4.4310E-04	1.7209E-04	1.4462E-05	1.0896E-06	1.6726E-06	4.2440E-07	0
20	0.013449	1.6614	8.5593	7.1727	2.6066	0.10084	1.2564	0.1305	0.41045	0.14978	0.0065054	0.00078205	0.0012943	0.00055287	0	 <-Yields/Original-> 	0.72154	0.26501	0.013449	1.3016E-03	5.7706E-03	7.1276E-04	2.3799E-03	6.6960E-04	6.4609E-05	1.0898E-05	1.6728E-05	4.2445E-06	0
25	3.236e-05	2.2625	10.396	8.0691	4.2724	0.072716	2.6145	0.11985	0.57206	0.12816	0.0060259	4.2914e-05	0.00037811	0.00011518	0	 <-Yields/Original-> 	0.75995	0.24002	3.236e-05	1.3014E-06	2.0472E-05	1.2673E-06	4.4310E-06	1.7209E-06	1.4462E-07	1.0896E-08	1.6726E-08	4.2440E-09	0
25	0.00032358	2.0902	10.439	8.3343	4.1365	0.073119	2.3757	0.11554	0.64497	0.10526	0.0049595	7.9696e-05	0.00044414	0.00012119	0	 <-Yields/Original-> 	0.75966	0.24001	0.00032358	1.3014E-05	2.0472E-04	1.2673E-05	4.4310E-05	1.7209E-05	1.4462E-06	1.0896E-07	1.6726E-07	4.2440E-08	0
